693;-177;83;4459;-584;-366;9331
694;79;-46;4589;-552;-266;8669
695;-150;3;4593;-521;-224;8011
696;-238;-191;4291;-498;-188;7515
697;-2061;-706;4292;-661;-498;7156
698;-874;-1128;3974;-769;-578;7212
699;-775;-1300;4360;-997;-731;7016
700;-1198;-1324;4357;-1061;-760;6905
701;-1102;-790;4846;-934;-820;6834
702;-774;-858;4796;-808;-853;6753
703;-928;-183;4239;-784;-799;6624
704;-594;-658;3963;-810;-788;6559
705;50;-2051;6482;-717;-889;7111
706;-2036;-138;3259;-661;-902;7041
707;-378;-1337;4784;-817;-957;7339
708;-482;-672;5082;-803;-926;7274
709;-957;474;3562;-690;-1011;7155
710;-190;-1273;4833;-780;-1014;7075
711;-118;-549;4629;-822;-906;7039
712;-457;-1040;4165;-424;-944;7658
713;-1687;65;4187;-715;-757;7821
714;-261;-1352;4987;-679;-819;7813
715;-586;-836;4567;-546;-880;7798
716;-140;-688;4268;-399;-951;7833
717;-52;-772;4403;-398;-946;7849
718;26;-840;4355;-401;-946;7843
719;-145;-780;4480;-427;-926;7820
720;-261;-842;4470;-428;-931;7807
721;-362;-734;4570;-388;-941;7805
722;-1;-1086;4273;-212;-1112;7922
